I1027 17:41:27.561729       1 main.go:148] "Region provided via AWS_REGION environment variable" region="us-east-1"
E1027 17:43:04.344927       1 driver.go:112] "GRPC error" err="rpc error: code = FailedPrecondition desc = Failed health check (verify network connection and IAM credentials): dry-run EC2 API call failed: operation error EC2: DescribeAvailabilityZones, get identity: get credentials: failed to refresh cached credentials, no EC2 IMDS role found, operation error ec2imds: GetMetadata, request canceled, context deadline exceeded"
E1027 17:43:04.344917       1 driver.go:112] "GRPC error" err="rpc error: code = FailedPrecondition desc = Failed health check (verify network connection and IAM credentials): dry-run EC2 API call failed: operation error EC2: DescribeAvailabilityZones, get identity: get credentials: failed to refresh cached credentials, no EC2 IMDS role found, operation error ec2imds: GetMetadata, request canceled, context deadline exceeded"
E1027 17:43:09.348996       1 driver.go:112] "GRPC error" err="rpc error: code = FailedPrecondition desc = Failed health check (verify network connection and IAM credentials): dry-run EC2 API call failed: operation error EC2: DescribeAvailabilityZones, get identity: get credentials: failed to refresh cached credentials, no EC2 IMDS role found, operation error ec2imds: GetMetadata, canceled, context deadline exceeded"
E1027 17:43:16.330454       1 driver.go:112] "GRPC error" err="rpc error: code = FailedPrecondition desc = Failed health check (verify network connection and IAM credentials): dry-run EC2 API call failed: operation error EC2: DescribeAvailabilityZones, get identity: get credentials: failed to refresh cached credentials, no EC2 IMDS role found, operation error ec2imds: GetMetadata, request canceled, context deadline exceeded"
E1027 17:43:16.330494       1 driver.go:112] "GRPC error" err="rpc error: code = FailedPrecondition desc = Failed health check (verify network connection and IAM credentials): dry-run EC2 API call failed: operation error EC2: DescribeAvailabilityZones, get identity: get credentials: failed to refresh cached credentials, no EC2 IMDS role found, operation error ec2imds: GetMetadata, request canceled, context deadline exceeded"
W1027 17:46:53.493729       1 feature_gate.go:352] Setting GA feature gate Topology=true. It will be removed in a future release.
I1027 17:46:53.493880       1 feature_gate.go:385] feature gates: {map[Topology:true]}
I1027 17:46:53.494013       1 csi-provisioner.go:168] "Version" version="v5.3.0-eksbuild.4"
I1027 17:46:53.494032       1 csi-provisioner.go:191] Building kube configs for running in cluster...
I1027 17:46:53.494805       1 envvar.go:172] "Feature gate default state" feature="ClientsAllowCBOR" enabled=false
